fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
3	41	0.8010989497687945	0.010511520837562467	0.8189689230798936	0.013131215623347441	YBR118W;YLL026W;YDR137W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YJR077C;YOL027C;YOR374W;YKL060C;YLR344W;YOL121C;YLL045C;YPR191W;YBL045C;YLR325C;YNL220W
3	42	0.8097537595767098	0.011240326919626897	0.8178372339810844	0.013822876137428964	YBR118W;YLL026W;YDR137W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YJR077C;YOL027C;YOR374W;YKL060C;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	43	0.8306832045444781	0.011437997899826278	0.8393101685772306	0.013839755843005435	YBR118W;YLL026W;YDR137W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	44	0.8341638357672927	0.011272819909992885	0.8450817275064048	0.01317722427258364	YBR118W;YPR080W;YLL026W;YDR137W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	45	0.8394126147709715	0.010858409188637754	0.8433617921418142	0.013636850708936329	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	46	0.8498449249795473	0.010460130042181373	0.844516537283471	0.013903488094533222	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	47	0.8499188812485242	0.010666989622064867	0.8441286774765528	0.013928700087919015	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	48	0.8706669894080895	0.010434468792274915	0.8488015252858858	0.014029658699152459	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	49	0.8761519941853048	0.010359105040296536	0.8490991025944892	0.014138017974909614	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	50	0.8684286736233925	0.010549718770921993	0.8420739962823179	0.014239849495804311	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	51	0.8666411861745729	0.01061226937966618	0.8393675585680883	0.01433236503086046	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	52	0.8746651313972723	0.010073820515330114	0.8420075702424628	0.014183133549697968	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	53	0.881157974460141	0.01000115652260646	0.819003690361531	0.013647194117663563	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	54	0.8805078504079001	0.009939670989717845	0.8304767157453258	0.013518601791838237	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	55	0.8718193335427004	0.010558345968090247	0.8176719960108277	0.014527579579294124	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	56	0.8292664271126576	0.01115069801017742	0.8084767855385222	0.014704614246333547	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YNR048W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	57	0.8236753717993351	0.010880291529409569	0.8144011796043861	0.014225153525181042	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YBL027W;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YNR048W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	58	0.8306738740457688	0.01103916027107733	0.7927653586311539	0.013918125284775212	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YBL027W;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YPR060C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YNR048W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	59	0.8363706917221403	0.010845628589880536	0.7966602443014202	0.013926324173504175	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YBL027W;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YOR033C;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YPR060C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YNR048W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
3	60	0.8253651448925731	0.01103727411275293	0.7999024017575982	0.013680110625228906	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YBL027W;YPL249C-A;YKL006W;YLR075W;YNL069C;YDL195W;YOR142W;YGR221C;YNL178W;YBR031W;YOL039W;YJR123W;YAL038W;YEL047C;YKL182W;YER062C;YPL262W;YGR192C;YAL005C;YJR009C;YHR174W;YOR033C;YKL016C;YBL099W;YJR121W;YKL081W;YKL046C;YDR178W;YLR110C;YKL114C;YPR060C;YLR038C;YCR012W;YLR044C;YKL152C;YGL008C;YLR244C;YOR222W;YJR077C;YOL027C;YOR374W;YKL060C;YLR257W;YNR048W;YEL006W;YLR344W;YOL121C;YLL045C;YPR043W;YPL246C;YPR191W;YBL045C;YLR325C;YNL220W
4	1	-0.31843773123457014	0.04705478412336013	-0.02042935849132158	0.050426658345733615	YLR075W
4	2	-0.22476196361368897	0.04542150138723216	0.3710791337297746	0.034291921419872744	YLR075W;YKL060C
4	3	-0.08209265936245812	0.034899868779579804	0.46625811978369164	0.026806929875282947	YLR075W;YKL060C;YBL045C
4	4	-0.244105839773721	0.03399367121278816	0.3778167309399373	0.02591172652073177	YLR075W;YHR174W;YKL060C;YBL045C
4	5	-0.3602030002301883	0.03269406254628971	0.25704344714126054	0.02522939422721466	YLR075W;YHR174W;YKL060C;YLL045C;YBL045C
4	6	-0.40361894512869306	0.03500706885715522	0.2568552210009028	0.02366425811099081	YLR075W;YGR192C;YHR174W;YKL060C;YLL045C;YBL045C
4	7	-0.336071465034652	0.032439681225696064	0.3760709080054297	0.019944629453939475	YLR075W;YGR192C;YHR174W;YKL060C;YOL121C;YLL045C;YBL045C
4	8	-0.3618238418236455	0.03208280930864707	0.3066287965030304	0.01990961332021076	YOR063W;YLR075W;YGR192C;YHR174W;YKL060C;YOL121C;YLL045C;YBL045C
4	9	-0.5057847154736687	0.032304553976230346	0.034452305478482735	0.020644991689990077	YOR063W;YLR075W;YGR192C;YHR174W;YLR044C;YKL060C;YOL121C;YLL045C;YBL045C
4	10	-0.4274832977296759	0.03212838756021787	0.08086725173923981	0.020990006086772522	YOR063W;YLR075W;YGR192C;YHR174W;YLR044C;YKL060C;YBL092W;YOL121C;YLL045C;YBL045C
4	11	-0.20433038749978058	0.030645272191600702	0.040258396154836694	0.019976937730737634	YOR063W;YLR075W;YGR192C;YHR174W;YKL016C;YLR044C;YKL060C;YBL092W;YOL121C;YLL045C;YBL045C
4	12	-0.07380503660546386	0.027363697369592828	0.003838666314059761	0.019415434447710073	YOR063W;YLR075W;YGR192C;YHR174W;YKL016C;YLR044C;YOL027C;YKL060C;YBL092W;YOL121C;YLL045C;YBL045C
4	13	-0.0447526228308815	0.026375715798481837	-0.0023901009311497906	0.01987040640251169	YOR063W;YLR075W;YGR192C;YHR174W;YKL016C;YLR044C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	14	0.39533153812406413	0.024655079581142002	0.6068122079746322	0.017238301257078845	YOR063W;YLR075W;YPL231W;YGR192C;YHR174W;YKL016C;YLR044C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	15	0.44790903156742395	0.023415421299880595	0.6362921673959631	0.017201067797438786	YOR063W;YLR075W;YOR142W;YPL231W;YGR192C;YHR174W;YKL016C;YLR044C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	16	0.4732241935503216	0.02333616929010013	0.6588129841787831	0.01633320054478322	YOR063W;YLR075W;YOR142W;YPL231W;YGR192C;YHR174W;YKL016C;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	17	0.4544351833795729	0.021213009231490138	0.636922191827389	0.016243481565606722	YOR063W;YLR075W;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	18	0.2333084240154235	0.018839801138240946	0.6209865144942895	0.01533448046025964	YOR063W;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YBL045C
4	19	0.10667130790411884	0.01903437334731017	0.6284650112143911	0.015401685321543021	YOR063W;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	20	0.025182475064986592	0.0191174612096041	0.6966300075274673	0.014218162134071448	YOR063W;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	21	0.041594851671905166	0.01895542673617378	0.6943057497017816	0.014277075723152725	YLL026W;YOR063W;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	22	0.034690746506899774	0.018630799929844767	0.7150312182701131	0.014045007050150618	YLL026W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	23	0.07778585990846927	0.01881753914639994	0.7224514008379346	0.014109311225614598	YLL026W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	24	0.05690880898882657	0.01839812408016724	0.7358446777485553	0.014180900814408804	YLL026W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	25	0.013619984144492154	0.01842492706952584	0.7862734442180414	0.014118121021234229	YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	26	0.020702256456194706	0.01886216447712	0.8119649929494086	0.014335130649351156	YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YBL045C
4	27	0.012259565217741932	0.018851108221825237	0.8040109277618448	0.014745424868191205	YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	28	-0.0484790465945168	0.01750454095041567	0.8040576736833993	0.013962123127127574	YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	29	-0.14535631959806622	0.016909473257163462	0.6540643074032398	0.012930527203169838	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	30	0.09902393741276883	0.015983094022490138	0.6352414457122292	0.013250630253052249	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	31	0.11352359954309861	0.01586094159040476	0.6288713753296999	0.013279618234957711	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	32	0.10961522437897143	0.015903109879848415	0.6187836046134184	0.013908044922853751	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	33	0.21741586327996787	0.015966642512265695	0.6623139216848752	0.013996578414792828	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	34	0.23597411136558136	0.015670469432938854	0.6669639956823488	0.014045268157199269	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	35	0.23968911919038835	0.01564881419203223	0.6730203576288188	0.013889111042668505	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	36	0.23666355889859547	0.01567385555105915	0.6942803189069318	0.013888911374312873	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YOR094W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	37	0.2448110887285034	0.01502860634576699	0.674373412716065	0.014581369157530085	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YOR094W;YKL081W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	38	0.26670492004470214	0.014331965758820392	0.6756856139056533	0.014392867973274525	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YCR053W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR174W;YKL016C;YOR094W;YKL081W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	39	0.36622602896530204	0.014417649005113203	0.7315216042764952	0.014627217125540107	YPR080W;YLL026W;YDR137W;YOR063W;YML124C;YLR075W;YNL069C;YOR142W;YCR053W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR112C;YHR174W;YKL016C;YOR094W;YKL081W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	40	0.3460356505848171	0.014533624543445759	0.7180521114759493	0.014622528151372558	YPR080W;YLL026W;YDR137W;YOR063W;YKL056C;YML124C;YLR075W;YNL069C;YOR142W;YCR053W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR112C;YHR174W;YKL016C;YOR094W;YKL081W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
4	41	0.31558327756671234	0.013649700601241004	0.6985863852317404	0.013660812613375045	YPR080W;YLL026W;YDR137W;YOR063W;YKL056C;YML124C;YLR075W;YNL069C;YOR142W;YCR053W;YHR021C;YBR039W;YKL182W;YBR245C;YPL231W;YGR192C;YLL024C;YAL005C;YGR282C;YHR112C;YLR120C;YHR174W;YKL016C;YOR094W;YKL081W;YCR012W;YLR044C;YKL152C;YPR002W;YOL027C;YKL060C;YDL185W;YLR345W;YOL040C;YBL092W;YLR344W;YOL121C;YLL045C;YPR043W;YHL015W;YBL045C
